index,labels,comment_length,word_count,comment_clean
6254,[0 0 0 1 0 0 0],135,20,param mon progress monitor indicate duration operation codenullcode progress reporting required
6255,[0 0 0 1 0 0 0],58,10,param project remove old autotools nature
6256,[0 0 0 1 0 0 0],135,20,param mon progress monitor indicate duration operation codenullcode progress reporting required
6257,[0 0 0 1 0 0 0],53,10,param proj project remove nature
6258,[0 0 0 1 0 0 0],43,8,param natureid nature id remove
6259,[0 0 0 1 0 0 0],141,21,param monitor progress monitor indicate duration operation codenullcode progress reporting required
6260,[1 0 0 0 0 0 0],44,8,add autotools builder project
6261,[1 0 0 0 0 0 0],35,7,add builder project
6262,[1 0 0 0 0 0 0],130,21,piece wizard might contributed new builder command need make sure using recent one
6263,[1 0 0 0 0 0 0],63,8,add autotools configuration builder builder
6264,[1 0 0 0 0 0 0],111,17,make sure autotools builder precedes managed builder remote synchronized builder
6265,[1 0 0 0 0 0 0],16,3,ignore
6266,[1 0 0 0 0 0 0],83,12,make sure autotools configuration builder precedes common builder
6267,[1 0 0 0 0 0 0],63,11,utility method adding autotools nature project
6268,[1 0 0 0 0 0 0],52,10,utility method adding nature project
6269,[1 0 0 0 0 0 0],65,11,utility method remove autotools nature project
6270,[1 0 0 0 0 0 0],69,12,utility method remove old autotools nature project
6273,[1 0 0 0 0 0 0],76,12,basic editor qml thus far syntax highlighting capability
6274,[1 0 0 0 0 0 0],57,9,setup bracket matching default color gray
6275,[0 1 0 0 0 0 0],243,34,contributor ewa matejska palmsource referenced gdbdebuggerpage code write anna dushistova mentor graphic moved orgeclipsecdtlaunchremotetabs red hat inc modified work cdt container launcher
6276,[1 0 0 0 0 0 0],204,36,dynamic debugger tab docker container launch using gdb server gdbserver setting used start gdbserver session docker container connect host
6277,[0 0 0 0 1 0 0],113,5,see orgeclipsecdtdebugmiinternaluigdbdebuggerpagecreatetabsorgeclipse swtwidgetstabfolder
6281,[0 1 0 0 0 0 0],73,9,contributor broadcom corporation initial api implementation
6282,[0 1 0 0 0 0 0],548,56,copyright c broadcom corporation others right reserved program accompanying material made available term eclipse public license v accompanies distribution available httpwwweclipseorglegaleplvhtml contributor broadcom corporation initial api implementation
6283,[1 0 0 0 0 0 0],57,8,abstract builder test provides utility method
6284,[0 0 1 0 0 0 0],233,32,ul liimporting project workspaceli liadding expected resource delta verifierli liverifying deltali liprinting markersli licleaning workspace endli ul
6285,[1 0 0 0 0 0 0],41,7,cleanup project using
6286,[1 0 0 0 0 0 0],133,23,run build specified kind verify resource change result match expectation given verifier
6287,[1 0 0 0 0 0 0],135,20,build specified configuration verify resource change result match expectation given verifier
6288,[1 0 0 0 0 0 0],19,3,batch change
6290,[1 0 0 0 0 0 0],158,26,return array resource expected generated building project configuration object file expected output also specified
6293,[1 0 0 0 0 0 0],13,2,project
6294,[1 0 0 0 0 0 0],29,4,resource workspace path
6296,[1 0 0 0 0 0 0],14,2,severity
6297,[1 0 0 0 0 0 0],42,8,append rest string field
6298,[1 0 0 0 0 0 0],30,5,finally print string
6300,[1 0 0 0 0 0 0],86,16,update status message button state based input selected user
6301,[1 0 0 0 0 0 0],64,13,make sure name least one character length
6302,[1 0 0 0 0 0 0],470,46,currentnamelength nonnls make sure name duplicate else isduplicatenamecurrentname nlsbindmessagesrenameconfigurationerrorduplicatename currentname else issimilarnamecurrentname nlsbindmessagesrenameconfigurationerrorcasename currentname else validatenamecurrentname nlsbindmessagesrenameconfigurationerrorinvalidname currentname
6303,[1 0 0 0 0 0 0],44,9,make sure name duplicate
6305,[0 0 0 1 0 0 0],11,2,param name
6307,[1 0 0 0 0 0 0],86,12,check argument leading whitespaces invalid directory name character
6308,[1 0 0 0 0 0 0],54,9,iterate name checking bad character
6310,[1 0 0 0 0 0 0],88,24,config name must valid dir name ban name
6312,[1 0 0 0 0 0 0],66,13,return true already config name defined
6313,[1 0 0 0 0 0 0],66,11,add label text widget configuration description
6314,[1 0 0 0 0 0 0],59,11,add label text widget configuration name
6315,[1 0 0 0 0 0 0],46,9,create group name description
6317,[1 0 0 0 0 0 0],194,36,method declared dialog cache name base config selection dont worry index name wrong enable ok button iff condition met
6318,[1 0 0 0 0 0 0],140,21,inputsplit contains set child inputsplits inputsplit inserted collection must public default constructor
6319,[0 0 0 0 1 0 0],72,3,code countclassclassclassnsplitsplitsplitn
6323,[1 0 0 0 0 0 0],74,11,return aggregate length child inputsplits currently added
6325,[1 0 0 0 0 0 0],55,10,collect set host child inputsplits
6326,[1 0 0 0 0 0 0],38,5,getlocations ith inputsplit
6327,[1 0 0 0 0 0 0],42,7,write split following format
6329,[1 0 0 0 0 0 0],50,6,replace text field comboboxes
6330,[1 0 0 0 0 0 0],104,18,must hook value change listener ensure update use case eg edit mode
6331,[1 0 0 0 0 0 0],114,19,also use column generator test ensure possible build column update automatically
6332,[0 0 0 0 1 0 0],13,2,link monitor
6334,[0 1 0 0 0 0 0],600,99,copyright c guava author licensed apache license version license may use file except compliance license may obtain copy license httpwwwapacheorglicenseslicense unless required applicable law agreed writing software distributed license distributed basis without warranty condition kind either express implied see license specific language governing permission limitation license
6338,[1 0 0 0 0 0 0],107,20,space pressed tab tabsheet browser default scroll behavior must prevented
6340,[1 0 0 0 0 0 0],55,7,example multilayer perceptron classification
6341,[1 0 0 0 0 0 0],25,4,load training data
6342,[1 0 0 0 0 0 0],41,8,split data train test
6343,[1 0 0 0 0 0 0],141,15,dataframe split dataframerandomsplitnew double l dataframe train split dataframe test split
6345,[1 0 0 0 0 0 0],48,8,create trainer set parameter
6347,[1 0 0 0 0 0 0],40,7,compute precision test set
6349,[0 0 0 0 1 0 0],22,2,code synchronizedmap
6350,[0 1 0 0 0 0 0],20,3,author mike bostock
6352,[1 0 0 0 0 0 0],35,4,test code synchronizedmap
6354,[1 0 0 0 0 0 0],93,13,checkpointer responsible supporting periodic checkpoint hdfs metadata
6356,[1 0 0 0 0 0 0],49,8,create connection primary namenode
6357,[1 0 0 0 0 0 0],27,3,initialize checkpoint
6358,[1 0 0 0 0 0 0],41,6,create connection namenode
6360,[1 0 0 0 0 0 0],78,14,pull exact http address posting url avoid ip aliasing issue
6362,[1 0 0 0 0 0 0],23,5,main work loop
6363,[1 0 0 0 0 0 0],59,12,check size edit log every minute
6365,[1 0 0 0 0 0 0],21,3,nothing
6366,[1 0 0 0 0 0 0],28,5,create new checkpoint
6368,[1 0 0 0 0 0 0],107,20,dont enough log roll forward using log need download load image
6369,[1 0 0 0 0 0 0],24,4,get edits file
6370,[1 0 0 0 0 0 0],31,6,keep registration date
6372,[1 0 0 0 0 0 0],31,5,system flag read
6374,[1 0 0 0 0 0 0],195,33,class test hadoopstreaming return exception failure submitted invalidfailed job test case provides invalid input file mapreduce job unit test case
6375,[0 0 0 0 1 0 0],26,2,link containermanagerimpl
6376,[1 0 0 0 0 0 0],94,15,class extending link containermanagerimpl used queuing nm enabled
6378,[1 0 0 0 0 0 0],91,12,kill running opportunistic container make space guaranteed container
6379,[1 0 0 0 0 0 0],60,8,container started execution meanwhile
6380,[0 0 0 0 0 0 1],150,24,container null distributed scheduling enabled container might queued otherwise container might handled nm
6381,[1 0 0 0 0 0 0],134,21,start execution given container also add allocated container update allocated resource utilization
6382,[1 0 0 0 0 0 0],36,5,start execution container
6383,[1 0 0 0 0 0 0],54,8,remove given container container queue
6384,[1 0 0 0 0 0 0],119,15,remove given container allocated container update allocated container utilization accordingly
6385,[0 0 0 0 0 0 1],78,10,container indeed running update allocated resource utilization
6386,[0 0 0 1 0 0 0],61,12,return true container found one queue
6387,[0 0 0 1 0 0 0],159,19,param allocatedcontinfo container whose execution need start freeing resource occupied opportunistic container
6388,[0 0 0 1 0 0 0],160,19,param containertostartid container whose execution need start freeing resource occupied opportunistic container
6391,[0 0 0 1 0 0 0],104,17,return resource need freed given guaranteed container start
6393,[1 0 0 0 0 0 0],62,7,start opportunistic container resource available
6394,[1 0 0 0 0 0 0],67,8,start pending guaranteed container resource available
6396,[1 0 0 0 0 0 0],43,6,subtract overall node resource
6397,[1 0 0 0 0 0 0],145,23,add allocation allocation pending guaranteed container start current container started
6398,[1 0 0 0 0 0 0],114,17,subtract allocation allocation opportunistic container marked killing
6399,[1 0 0 0 0 0 0],56,7,get allocation currently allocated container
6400,[1 0 0 0 0 0 0],505,67,calculates amount resource need freed killing opportunistic container order given guaranteed container start execution resource allocation freed codecontainersallocationcode allocation codeopportunisticcontainerstokillcode allocation codequeuedguaranteedcontainerscode start given container allocation given container total resource node
6401,[1 0 0 0 0 0 0],121,18,sufficient resource execute given container kill opportunistic container
6402,[1 0 0 0 0 0 0],116,17,go running opportunistic container avoid container already marked killing
6403,[1 0 0 0 0 0 0],106,17,additional opportunistic container need killed given container start
6404,[1 0 0 0 0 0 0],45,8,track resource need freed
6406,[1 0 0 0 0 0 0],58,8,kill opportunistic container chosen
6407,[1 0 0 0 0 0 0],88,13,kill opportunistic container free resource running given container
6408,[1 0 0 0 0 0 0],81,16,stop container currently running queued stop
6410,[0 0 0 1 0 0 0],12,2,since
6411,[0 0 0 1 0 0 0],19,3,since
6412,[0 0 0 1 0 0 0],17,3,since
6413,[0 0 0 1 0 0 0],22,3,param name
6414,[0 0 0 1 0 0 0],39,7,return name node
6415,[0 0 0 1 0 0 0],55,8,param name name child
6417,[0 0 0 1 0 0 0],40,6,return child node object
6419,[0 0 0 1 0 0 0],77,11,return time spent fastest invocation millisecond
6421,[0 0 0 1 0 0 0],64,11,return number time node entered
6423,[0 0 0 1 0 0 0],46,7,return collection child node
6425,[0 0 0 1 0 0 0],94,10,return codetruecode profiling enabled else codefalsecode
6426,[0 0 0 1 0 0 0],59,9,param name name entered block
6427,[0 0 0 1 0 0 0],57,9,param name name left block
6428,[0 0 0 1 0 0 0],17,3,since
6429,[0 0 0 1 0 0 0],19,3,since
6430,[0 0 0 1 0 0 0],93,10,return codetruecode profiling enabled else codefalsecode
6431,[0 0 0 1 0 0 0],13,2,since
6432,[0 0 0 1 0 0 0],84,9,param profilerresultconsumer consumer get profiler data
6435,[1 0 0 0 0 0 0],233,31,lightweight profiling tool used collect profiling data zero overhead unless enabled enable profiling add codeltsetproperty namevaadinprofiler valuetrue gtcode gwtxml file
6436,[1 0 0 0 0 0 0],71,11,class include using deferred binding enable profiling
6437,[1 0 0 0 0 0 0],142,22,interface getting data link profiler p bwarningb interface likely change future
6441,[1 0 0 0 0 0 0],110,19,creates new child node retrieves existing child update total time hit count
6444,[1 0 0 0 0 0 0],106,18,get maximum time spent one invocation node including time spent sub node
6445,[1 0 0 0 0 0 0],51,10,get number time node entered
6446,[1 0 0 0 0 0 0],84,15,get total time spent node excluding time spent sub node
6447,[1 0 0 0 0 0 0],44,8,get child node node
6449,[1 0 0 0 0 0 0],30,3,jso constructor
6450,[1 0 0 0 0 0 0],57,8,check whether profiling gathering enabled
6451,[1 0 0 0 0 0 0],53,9,fully inlined compiler
6452,[0 0 0 0 1 0 0],20,2,link leavestring
6455,[1 0 0 0 0 0 0],213,34,leaf named block always matching invocation link enterstring entering block call method removed compiler unless profiling enabled
6457,[1 0 0 0 0 0 0],125,20,reset collected profiler data call method removed compiler unless profiling enabled
6458,[1 0 0 0 0 0 0],181,25,old implementation might call reset initialization ensure initialized well initialization side effect already done
6459,[1 0 0 0 0 0 0],241,39,initializes profiler done calling function class failing might cause undesired behavior method side effect initialization already done
6460,[0 0 0 0 0 0 1],231,41,please note method called even profiler enabled remove logger function might included html page would leak memory unless removed
6462,[1 0 0 0 0 0 0],40,6,back sub event
6463,[1 0 0 0 0 0 0],39,4,create sub event
6464,[0 0 0 0 1 0 0],21,2,link enabledprofiler
6466,[1 0 0 0 0 0 0],119,16,overridden link enabledprofiler make link isenabled return true gwtcreate return class
6468,[1 0 0 0 0 0 0],43,4,ignore missing value
6469,[1 0 0 0 0 0 0],89,15,add logger already also initializing event array needed
6470,[1 0 0 0 0 0 0],106,19,remove logger function event array seems like function added u
6472,[1 0 0 0 0 0 0],24,3,readdirplus response
6473,[1 0 0 0 0 0 0],20,3,attribute follow
6474,[1 0 0 0 0 0 0],7,2,next
6475,[0 0 0 0 1 0 0],33,2,link loggedsinglerelativeranking
6478,[0 0 0 0 1 0 0],20,5,code
6479,[1 0 0 0 0 0 0],117,22,coordinate fraction code default value mark unfilledin value
6480,[1 0 0 0 0 0 0],16,3,x coordinate
6482,[0 1 0 0 0 0 0],77,10,contributor marc khouzam ericsson initial api implementation
6484,[0 0 0 1 0 0 0],57,10,param row type target grid
6487,[0 0 0 1 0 0 0],96,18,return style name add cell code null set style
6489,[1 0 0 0 0 0 0],63,9,callback interface generating custom style name cell
6491,[0 0 0 0 1 0 0],27,2,link nativefilesystemstore
6492,[0 0 0 0 1 0 0],24,2,link nativesfilesystem
6493,[1 0 0 0 0 0 0],146,20,p stub implementation link nativefilesystemstore testing link nativesfilesystem without actually connecting p
6494,[0 1 0 0 0 0 0],74,10,contributor red hat incorporated initial api implementation
6495,[1 0 0 0 0 0 0],81,11,information provider used present focusable information shell
6496,[1 0 0 0 0 0 0],36,5,editor projection support
6497,[0 0 0 0 0 0 1],95,17,editor project file remove editor property change listener
6498,[1 0 0 0 0 0 0],144,26,project file want notified autoconf editor property changed macro version changed
6501,[0 0 0 1 0 0 0],40,6,return autoconf code scanner
6506,[0 0 0 1 0 0 0],49,6,param resourcebundle resource bundle
6507,[0 0 0 1 0 0 0],32,5,param prefix prefix
6509,[0 0 0 1 0 0 0],71,11,param sourceviewer source viewer display hover
6511,[0 0 0 1 0 0 0],77,7,return codetruecode successful codefalsecode otherwise
6513,[0 0 0 1 0 0 0],58,8,param annotationhover hover make focusable
6515,[0 0 0 1 0 0 0],54,9,param listener reconcile listener added
6516,[0 0 0 1 0 0 0],56,9,param listener reconcile listener removed
6517,[0 0 0 1 0 0 0],85,9,return codetruecode folding enabled codefalsecode otherwise
6519,[1 0 0 0 0 0 0],57,8,return scanner creating autoconf partition
6520,[1 0 0 0 0 0 0],57,8,return scanner creating autoconf partition
6521,[1 0 0 0 0 0 0],41,6,return autoconf code scanner
6522,[1 0 0 0 0 0 0],41,6,return autoconf code scanner
6523,[1 0 0 0 0 0 0],69,10,return preference color identified given preference
6527,[1 0 0 0 0 0 0],259,44,action behaves two different way current text hover tooltip displayed using information presenter current text hover converted information presenter order make sticky
6528,[1 0 0 0 0 0 0],46,7,wrapped text operation action
6529,[1 0 0 0 0 0 0],34,5,creates dispatch action
6530,[1 0 0 0 0 0 0],41,6,annotation hover exist
6531,[1 0 0 0 0 0 0],38,6,otherwise display tooltip
6533,[1 0 0 0 0 0 0],56,5,default value abstractinformationcontrolmanager
6534,[1 0 0 0 0 0 0],58,9,try make annotation hover focusable sticky
6535,[1 0 0 0 0 0 0],39,5,compute hover information
6536,[1 0 0 0 0 0 0],70,12,allow number line displayed support scrolling
6537,[1 0 0 0 0 0 0],100,17,hover region beginning concerned line place control right line
6538,[1 0 0 0 0 0 0],70,6,annotationbarhovermanager set minus sourceviewergapsize
6539,[1 0 0 0 0 0 0],40,5,modified version textviewer
6541,[1 0 0 0 0 0 0],98,16,remove given listener effect identical listener already registered
6544,[1 0 0 0 0 0 0],28,4,sticky hover support
6545,[1 0 0 0 0 0 0],17,3,content assist
6548,[1 0 0 0 0 0 0],66,9,ensure decoration support created configured
6550,[0 0 0 0 1 0 0],18,2,link idmvmcontext
6551,[0 0 0 0 1 0 0],23,2,link iceditortexthover
6552,[1 0 0 0 0 0 0],81,10,adapter factory adapting link idmvmcontext link iceditortexthover
6553,[1 0 0 0 0 0 0],38,5,try session specific hover
6554,[1 0 0 0 0 0 0],14,3,use default
6556,[1 0 0 0 0 0 0],94,16,class used summarize useful shared cache manager metric webui display
6557,[0 1 0 0 0 0 0],53,8,contributor ibm initial api implementation
6558,[0 1 0 0 0 0 0],17,2,author crecoskie
6559,[0 0 0 0 1 0 0],84,2,see orgeclipsecdtcoreparserabstractparserlogserviceerrorlogjavalangstring
6561,[0 0 0 0 1 0 0],79,2,see orgeclipsecdtcoreparserabstractparserlogserviceistracingexceptions
6562,[0 0 0 0 1 0 0],84,2,see orgeclipsecdtcoreparserabstractparserlogservicetracelogjavalangstring
6563,[0 0 0 0 1 0 0],20,2,link getiterator
6564,[1 0 0 0 0 0 0],212,34,utility class storing list external reference external reference pdomname reference pdombinding different linkage list examined using link getiterator
6566,[0 0 1 0 0 0 0],970,155,example show storage structure three name two linkage namea namea nameb record linkagea linkageb namea namea created linkagea nameb created linkageb interface class flattens storage structure appears simple list iterated continuing example iterator behaves though list namea namea nameb class mostly doesnt care inner list implemented using getnextinbinding attribute pdomname class implement outer list singly linked list node node store linkageid record first pdomname list record next node
6567,[1 0 0 0 0 0 0],66,13,create new instance given location given pdom
6569,[1 0 0 0 0 0 0],36,8,add given name list
6571,[1 0 0 0 0 0 0],184,36,search node find one new name linkage keep track record held last examined node new node appended needed
6572,[1 0 0 0 0 0 0],78,13,node look like int linkageid recptr nextnode recptr headoflist
6574,[1 0 0 0 0 0 0],89,17,setup new node linkage initialize list ptr empty list
6575,[1 0 0 0 0 0 0],75,15,isnt already node linkage create new one
6576,[1 0 0 0 0 0 0],113,23,list empty modify first element right name inserted
6577,[1 0 0 0 0 0 0],62,12,finally make new name first element list
6581,[0 0 0 0 0 0 1],72,13,otherwise update node head field point given name
6582,[1 0 0 0 0 0 0],53,9,initialize next advancing first name
6583,[1 0 0 0 0 0 0],234,44,advance next linkage node nonempty list name return pdomname head list next name returned next return null linkage node
6585,[1 0 0 0 0 0 0],108,20,generate log message linkageid longer valid continue next node
6586,[1 0 0 0 0 0 0],79,16,load node linkage use return first name node list
6587,[0 0 0 0 0 0 1],191,39,node found name list update iterator point next linkage node next call advance start right place
6590,[0 0 0 0 1 0 0],94,4,see comvaadintestscomponentsabstracttestuisetupcomvaadinserver vaadinrequest
6591,[0 0 0 0 1 0 0],75,3,see comvaadintestscomponentsabstracttestuigettestdescription
6592,[0 0 0 0 1 0 0],72,3,see comvaadintestscomponentsabstracttestuigetticketnumber
6593,[1 0 0 0 0 0 0],117,20,use dataframes sql count word utf encoded n delimited text received network every second
6596,[1 0 0 0 0 0 0],291,44,create javareceiverinputdstream target ipport count word input stream n delimited text eg generated nc note duplication storage level running locally replication necessary distributed scenario fault tolerance
6597,[1 0 0 0 0 0 0],71,13,convert rdds word dstream dataframe run sql query
6598,[1 0 0 0 0 0 0],56,11,word count table using sql print
6599,[1 0 0 0 0 0 0],28,4,register table
6600,[1 0 0 0 0 0 0],70,8,convert javarddstring javarddbean class dataframe
6601,[1 0 0 0 0 0 0],59,8,lazily instantiated singleton instance sqlcontext
6603,[0 0 0 1 0 0 0],39,8,param v value type map output
6604,[0 0 0 1 0 0 0],23,4,return merger
6605,[1 0 0 0 0 0 0],64,10,common code allowing mapoutput class handle stream
6606,[1 0 0 0 0 0 0],119,22,class implement reducer class used perform field selection manner similar unix cut
6607,[0 0 1 0 0 0 0],1155,190,input data treated field separated user specified separator default value user specify list field form reduce output key list field form reduce output value field union key value field separator attribute mapreducefieldseldatafieldseparator reduce output field list spec attribute mapreducefieldselreduceoutputkeyvaluefieldsspec value expected like keyfieldsspecvaluefieldsspec keyvaluefieldsspec comma separated field spec fieldspecfieldspecfieldspec field spec simple number eg specifying specific field range like specify range field open range like specifying field starting field open range field spec applies value field effect key field example specifies use field key use field value
6608,[0 0 0 0 1 0 0],17,2,link auditlogger
6609,[0 0 0 0 1 0 0],17,2,link auditlogger
6610,[0 0 0 0 1 0 0],21,2,link testimplping
6611,[0 0 0 0 1 0 0],14,2,link testimpl
6612,[0 0 0 0 1 0 0],17,2,link auditlogger
6613,[1 0 0 0 0 0 0],29,4,test link auditlogger
6615,[1 0 0 0 0 0 0],39,8,add first kv pair check
6616,[1 0 0 0 0 0 0],62,11,append another kv pair already added kv test
6618,[1 0 0 0 0 0 0],43,7,append another knull pair test
6619,[1 0 0 0 0 0 0],55,11,add target check final string
6622,[1 0 0 0 0 0 0],49,8,test auditlog format failure event
6623,[1 0 0 0 0 0 0],49,8,test auditlog format failure event
6624,[1 0 0 0 0 0 0],45,7,test link auditlogger without ip set
6626,[1 0 0 0 0 0 0],109,16,special extension link testimpl rpc server link testimplping testing audit log
6627,[1 0 0 0 0 0 0],25,5,test ip set
6628,[1 0 0 0 0 0 0],42,7,test link auditlogger ip set
6629,[1 0 0 0 0 0 0],54,10,make client connection test audit log
6630,[1 0 0 0 0 0 0],25,4,start testcase
6631,[0 1 0 0 0 0 0],37,4,author crazybobgooglecom bob lee
6633,[0 0 0 0 1 0 0],29,2,code immutablesortedmultiset
6634,[1 0 0 0 0 0 0],62,7,descending wrapper around code immutablesortedmultiset
6635,[1 0 0 0 0 0 0],47,6,us writereplace default serialization
6636,[0 1 0 0 0 0 0],72,9,contributor andrew gvozdev quoin inc initial implementation
6639,[0 0 0 0 1 0 0],37,2,see abstractcontainerareadropadapter
6642,[0 0 0 0 1 0 0],19,2,link dnddropcopy
6643,[0 0 0 0 1 0 0],23,2,code dragoveroperation
6644,[0 0 0 0 1 0 0],19,2,link dnddropcopy
6645,[0 0 0 0 1 0 0],16,2,code dropobject
6646,[0 0 0 0 1 0 0],19,2,code dropcontainer
6647,[0 0 0 0 1 0 0],24,2,link maketargettransfer
6648,[0 0 0 1 0 0 0],54,10,param viewer viewer providing shell ui
6650,[0 0 0 1 0 0 0],42,6,param operation incoming operation
6651,[0 0 0 1 0 0 0],30,4,return changed operation
6652,[0 0 0 1 0 0 0],42,6,param operation incoming operation
6653,[0 0 0 1 0 0 0],30,4,return changed operation
6654,[0 0 0 1 0 0 0],39,7,param dropobject object drop
6655,[0 0 0 1 0 0 0],62,10,param dropcontainer container drop object
6657,[0 0 0 1 0 0 0],50,6,param maketargettransferdata incoming data
6658,[0 0 0 1 0 0 0],75,12,param dropcontainer container target created
6659,[0 0 0 1 0 0 0],44,6,param operation droppaste operation
6660,[0 0 0 1 0 0 0],59,12,param shell shell display warning user
6661,[1 0 0 0 0 0 0],84,12,creates make target received link maketargettransfer make target view
6666,[1 0 0 0 0 0 0],84,14,constructor setting viewer treeviewer pull selection later
6667,[1 0 0 0 0 0 0],237,31,code maketargettransferdroptargetlistener handle drop make target onto make target view link maketargettransfer used transfer agent provides dragdrop copypaste different eclipse session
6671,[0 0 0 0 1 0 0],80,2,see orgeclipsecdtmanagedbuildercoreimanagedcommandlineinfogetoutputflag
6672,[0 0 0 0 1 0 0],77,2,see orgeclipsecdtmanagedbuildercoreimanagedcommandlineinfogetoutput
6675,[0 0 0 0 1 0 0],81,2,see orgeclipsecdtmanagedbuildercoreimanagedcommandlineinfogetcommandname
6676,[0 0 0 0 1 0 0],81,2,see orgeclipsecdtmanagedbuildercoreimanagedcommandlineinfogetcommandline
6677,[0 0 0 0 1 0 0],88,2,see orgeclipsecdtmanagedbuildercoreimanagedcommandlineinfogetcommandlinepattern
6678,[0 1 0 0 0 0 0],76,9,contributor freescale semiconductor initial api implementation
6680,[1 0 0 0 0 0 0],294,47,general purpose function useful loggingtracing activity duplicate loggingutils orgeclipsecdtinternalcore idea core part dsf one dont debug package name limited dependency plugins
6681,[1 0 0 0 0 0 0],209,35,return string uniquely identifies java object reference form classnameid classname simple package qualified name object class id hash code
6682,[0 0 0 0 0 0 1],174,30,use objtostring method often overridden cannot relied representation uniquely identifies object vm space
6683,[0 0 0 1 0 0 0],36,5,param str string
6684,[0 0 0 1 0 0 0],44,6,return string without trailing newlines
6685,[0 0 0 1 0 0 0],49,7,param string array string
6686,[0 0 0 1 0 0 0],37,4,return flattened representation
6687,[0 0 0 1 0 0 0],59,8,param obj object reference stringify
6688,[0 0 0 1 0 0 0],97,13,param simpleclassname true use class simple name otherwise package
6690,[1 0 0 0 0 0 0],38,5,equivalent tostringobj false
6691,[1 0 0 0 0 0 0],84,17,flatten array string one string form
6692,[1 0 0 0 0 0 0],39,7,remove trailing comma space
6695,[0 0 0 0 1 0 0],55,2,see orgeclipsecdtinternaluitextcheuristicscanner
6696,[0 0 0 0 1 0 0],47,2,see orgeclipsecdtinternaluitextcindenter
6698,[0 0 0 1 0 0 0],53,7,return current document codenullcode
6699,[0 0 0 1 0 0 0],79,10,return codetruecode smart mode codefalsecode otherwise
6701,[0 0 0 1 0 0 0],64,8,return editor selection provider codenullcode
6702,[0 0 0 0 1 0 0],47,2,see orgeclipseuitexteditoriupdateupdate
6703,[0 0 0 1 0 0 0],118,16,return codeicprojectcode current editor input codenullcode cannot found
6704,[0 0 0 1 0 0 0],39,7,return value preference
6705,[0 0 0 1 0 0 0],32,6,param def default value
6706,[0 0 0 1 0 0 0],40,8,param key key preference
6708,[0 0 0 1 0 0 0],40,8,param key key preference
6710,[0 0 0 1 0 0 0],93,11,return codetruecode empty line indented codefalsecode otherwise
6711,[0 0 0 1 0 0 0],75,12,return indent size defined current formatter preference
6714,[0 0 0 1 0 0 0],59,9,return codetruecode space used
6715,[0 0 0 1 0 0 0],46,9,return size character string
6716,[0 0 0 1 0 0 0],44,8,param indent string measured
6718,[0 0 0 1 0 0 0],42,6,param partition comment partition
6720,[0 0 0 1 0 0 0],32,5,param document document
6721,[0 0 0 1 0 0 0],62,9,return indent codenullcode computable
6722,[0 0 0 1 0 0 0],42,6,param partition comment partition
6723,[0 0 0 1 0 0 0],36,7,param line line document
6724,[0 0 0 1 0 0 0],30,5,param scanner scanner
6725,[0 0 0 1 0 0 0],32,5,param document document
6726,[0 0 0 1 0 0 0],47,7,return string trailing space removed
6727,[0 0 0 1 0 0 0],17,3,param indent
6729,[0 0 0 1 0 0 0],67,11,param prefix prefix use key codebundlecode
6730,[0 0 0 1 0 0 0],33,6,param editor text editor
6732,[0 0 0 1 0 0 0],41,6,param newoffset selection offset
6733,[0 0 0 1 0 0 0],40,6,param newlength selection range
6734,[0 0 0 1 0 0 0],32,5,param document document
6735,[0 0 0 1 0 0 0],39,8,param line line indented
6738,[0 0 0 1 0 0 0],78,12,param multiline codetruecode one line indented
6739,[0 0 0 1 0 0 0],40,6,param scanner heuristic scanner
6741,[1 0 0 0 0 0 0],295,53,indent line range line c document correct position complete ast must present indentation computed using heuristic algorithm used fast single line store information therefore efficient large line range
6742,[1 0 0 0 0 0 0],51,9,caret offset indent operation
6745,[1 0 0 0 0 0 0],44,8,update called framework
6746,[1 0 0 0 0 0 0],45,6,check marginal zerolength line
6747,[1 0 0 0 0 0 0],50,7,happen concurrent modification
6748,[1 0 0 0 0 0 0],123,19,update caret position move new position indenting one line keep selection indenting multiple
6750,[1 0 0 0 0 0 0],121,19,return selection editor invalid selection none obtained return never codenullcode
6751,[1 0 0 0 0 0 0],105,16,return document currently displayed editor codenullcode none obtained
6752,[1 0 0 0 0 0 0],39,6,return smart preference state
6753,[1 0 0 0 0 0 0],137,28,either selection empty caret w line start selection extend multiple line
6756,[1 0 0 0 0 0 0],111,16,return codeicprojectcode current editor input codenullcode cannot found
6758,[1 0 0 0 0 0 0],89,10,return possibly projectspecific core preference defined codekeycode
6759,[1 0 0 0 0 0 0],115,15,return codetruecode line comment column indented inside codefalsecode otherwise
6760,[1 0 0 0 0 0 0],94,11,return codetruecode empty line indented codefalsecode otherwise
6762,[1 0 0 0 0 0 0],93,16,return tab size used editor deduced formatter preference
6763,[1 0 0 0 0 0 0],120,17,return whether mixed tabsspaces used indentation depending editor formatter preference
6764,[1 0 0 0 0 0 0],121,17,return whether space used exclusively indentation depending editor formatter preference
6765,[1 0 0 0 0 0 0],128,22,return size character string character count one tab count editor preference tab display
6766,[1 0 0 0 0 0 0],65,10,computes return indentation preprocessor line
6767,[1 0 0 0 0 0 0],66,11,computes return indentation block comment line
6769,[1 0 0 0 0 0 0],52,11,change document real change
6770,[1 0 0 0 0 0 0],70,14,set caret offset used setting selection
6773,[1 0 0 0 0 0 0],32,5,standard c code indentation
