index,labels,comment_length,word_count,comment_clean
2040,[1 0 0 0 0],74,13,target torchones dtype torchfloat class batch size
2041,[1 0 0 0 0],52,10,output torchfull prediction logit
2044,[1 0 0 0 0],43,7,criterion output target log sigmoid
2047,[0 1 0 0 0],67,11,weight tensor optional manual rescaling weight given loss
2048,[0 1 0 0 0],22,4,batch element
2049,[0 1 0 0 0],45,11,given tensor size nbatch
2050,[0 1 0 0 0],59,9,size average bool optional deprecated see attr reduction
2051,[0 1 0 0 0],11,2,default
2052,[0 1 0 0 0],60,11,loss averaged loss element batch
2054,[0 1 0 0 0],52,8,loss multiple element per sample
2055,[0 1 0 0 0],30,6,field attr size average
2060,[0 1 0 0 0],53,8,reduce bool optional deprecated see attr reduction
2061,[0 1 0 0 0],76,11,loss averaged summed observation minibatch depending
2062,[0 1 0 0 0],22,5,attr size average
2063,[0 1 0 0 0],46,10,attr reduce false return loss per
2064,[0 1 0 0 0],53,9,batch element instead ignores attr size average
2065,[0 1 0 0 0],12,2,default true
2066,[0 1 0 0 0],73,11,reduction string optional specifies reduction apply output
2067,[0 1 0 0 0],15,4,none mean sum
2072,[0 1 0 0 0],76,14,attr reduce process deprecated meantime
2073,[0 1 0 0 0],12,2,default mean
2074,[1 1 0 0 0],58,9,po weight tensor optional weight positive example
2075,[0 1 0 0 0],60,12,must vector length equal number class
2077,[0 1 0 1 0],67,11,input math n math mean number additional dimension
2078,[0 0 0 1 0],40,9,target math n shape input
2079,[0 1 0 0 0],14,2,output scalar
2080,[0 1 0 1 0],47,11,attr reduction none math n
2082,[1 0 0 0 0],25,2,loss nnbcewithlogitsloss
2083,[1 0 0 0 0],39,6,input torchrandn requires grad true
2085,[1 0 0 0 0],25,4,output loss input target
2086,[1 0 0 0 0],15,1,outputbackward
2089,[1 0 0 0 0],28,6,attr cmake build type env
2091,[1 0 0 0 0],33,5,cmakecachetxt exist
2093,[0 1 0 0 0],9,1,argument
2095,[0 0 0 0 1],72,11,class includes information needed benchmark operator
2096,[0 0 0 1 0],63,11,op bench user defined class child caffebenchmarkbase
2101,[0 0 0 0 1],55,9,pad input tensor boundary constant value
2102,[1 0 0 0 0],61,8,n dimensional padding use func torchnnfunctionalpad
2104,[0 1 0 0 0],43,8,padding int tuple size padding
2106,[0 1 0 0 0],26,4,padding boundary
2108,[0 1 0 0 0],50,10,math text padding left math text padding right
2112,[1 0 0 0 0],24,4,nnconstantpadd
2114,[1 0 0 0 0],14,3,output input
2115,[1 0 0 0 0],46,7,using different padding different side
2117,[1 0 0 0 0],14,3,output input
2119,[0 0 0 0 1],7,1,plane
2121,[0 0 0 1 0],78,20,output math n c h w precisely described
2123,[0 0 0 1 0],29,10,n c j bias c j
2125,[0 1 0 0 0],58,9,attr stride control stride cross correlation
2127,[0 1 0 0 0],59,10,side attr padding number point dimension
2129,[0 1 0 0 0],92,17,harder describe link nice visualization attr dilation
2131,[0 1 0 0 0],64,12,attr channel attr channel must divisible
2134,[0 0 0 0 1],64,11,group operation becomes equivalent two conv
2135,[0 0 0 0 1],57,10,layer side side seeing half input channel
2137,[0 0 0 0 1],13,1,concatenated
2138,[0 0 0 0 1],65,12,group attr channel input channel convolved
2139,[0 0 0 0 1],31,7,set filter size
2140,[0 0 0 1 1],61,11,math left lfloor frac channel channel right rfloor
2145,[0 1 0 0 1],83,17,tuple three ints case first int used depth dimension
2153,[0 1 0 0 0],54,10,kernel size int tuple size convolving kernel
2157,[0 1 0 0 0],9,2,default
2159,[0 1 0 0 0],48,7,accepted value zero circular default zero
2162,[0 1 0 0 0],90,13,group int optional number blocked connection input channel output channel
2165,[0 1 0 0 0],12,2,default true
2166,[0 0 0 1 0],39,14,input math n c h w
2167,[0 0 0 1 0],50,15,output math n c h w
2172,[0 0 0 1 0],58,10,weight tensor learnable weight module shape
2173,[0 0 0 1 0],44,8,value weight sampled
2174,[0 0 0 1 0],55,16,math k frac c text prod text kernel size
2175,[0 0 0 1 0],68,13,bias tensor learnable bias module shape channel
2178,[0 0 0 1 0],49,11,sampled math mathcal u sqrt k sqrt k
2179,[0 0 0 1 0],55,16,math k frac c text prod text kernel size
2181,[1 0 0 0 0],38,7,square kernel equal stride
2182,[1 0 0 0 0],31,7,nnconvd stride
2183,[1 0 0 0 0],56,10,non square kernel unequal stride padding
2184,[1 0 0 0 0],62,17,nnconvd stride padding
2185,[1 0 0 0 0],37,7,input torchrandn
2186,[1 0 0 0 0],14,3,output input
2194,[0 0 0 0 1],30,5,policy cycle learning
2196,[0 0 0 0 1],64,10,paper cyclical learning rate training neural network
2198,[0 0 0 0 1],19,4,per cycle basis
2199,[0 0 0 1 0],74,11,cyclical learning rate policy change learning rate every batch
2202,[0 1 0 1 0],86,13,triangular basic triangular cycle scale initial amplitude half cycle
2205,[0 1 0 1 0],24,4,cycle iteration
2207,[1 0 0 0 0],63,8,optimizer torchoptimsgd modelparameters lr momentum
2208,[1 0 0 0 0],77,10,scheduler torchoptimlr schedulercycliclr optimizer base lr max lr
2209,[1 0 0 0 0],41,4,data loader torchutilsdatadataloader
2210,[1 0 0 0 0],21,5,epoch range
2211,[1 0 0 0 0],24,5,batch data loader
2212,[1 0 0 0 0],13,3,train batch
2216,[0 0 0 1 1],51,9,swapped nnqdequantize convert
2217,[0 0 0 0 1],66,10,class torch function specific diagonal representation
2218,[1 0 0 1 0],74,13,class limited utility mostly useful verifying
2219,[1 0 0 0 0],37,5,dispatch mechanism work expected
2220,[1 0 0 1 0],32,6,based diagonalarray
2221,[1 0 0 1 0],35,5,example numpy documentation
2223,[0 0 0 1 0],70,12,diagonaltensor represents tensor n row column
2225,[0 0 0 1 0],3,1,
2226,[0 0 0 1 0],65,10,main functionality diagonaltensor provide compact
2228,[0 0 0 0 1],24,2,intermediate embeddings
2229,[0 0 1 0 0],71,14,bag constant length attr per sample weight class
2230,[0 0 1 0 0],85,14,mode sum equivalent class torchnnembedding followed torchsum dim
2231,[0 0 1 0 0],87,14,mode mean equivalent class torchnnembedding followed torchmean dim
2233,[0 0 1 0 0],103,16,however class torchnnembeddingbag much time memory efficient using chain
2234,[0 0 1 0 0],11,1,operation
2235,[0 0 1 0 0],75,12,embeddingbag also support per sample weight argument forward
2238,[0 0 1 0 0],32,6,reduction specified mode
2239,[0 0 1 0 0],41,8,attr per sample weight passed
2240,[0 0 1 0 0],71,13,supported mode sum computes weighted sum according
2246,[0 1 0 0 0],44,9,renormalized norm attr max norm
2247,[0 1 0 0 0],86,18,norm type float optional p p norm compute attr max norm option
2248,[0 1 0 0 0],11,3,default
2249,[0 1 0 0 0],103,18,scale grad freq boolean optional given scale gradient inverse frequency
2252,[0 1 0 0 0],41,9,mode string optional sum mean max
2254,[0 1 0 0 0],61,10,sum computes weighted sum taking attr per sample weight
2255,[0 1 0 0 0],19,2,consideration
2256,[0 1 0 0 0],39,7,mean computes average value
2258,[0 1 0 0 0],12,2,default mean
2259,[0 1 0 0 0],91,16,sparse bool optional true gradient wrt attr weight matrix sparse tensor
2261,[0 1 0 0 0],50,7,note detail regarding sparse gradient
2263,[0 1 0 0 0],25,5,supported mode max
2265,[0 0 0 1 0],88,14,weight tensor learnable weight module shape num embeddings embedding dim
2266,[0 0 0 1 0],38,8,initialized math mathcal n
2268,[0 0 0 1 0],39,6,attr per index weight tensor optional
2269,[0 0 0 1 0],35,10,attr input shape b n
2270,[0 0 0 1 0],67,15,treated b bag sequence fixed length n
2271,[0 0 0 1 0],74,15,return b value aggregated way depending attr mode
2272,[0 0 0 1 0],61,12,attr offset ignored required none case
2274,[0 0 0 1 0],66,12,treated concatenation multiple bag sequence
2276,[0 0 0 1 0],52,10,starting index position bag attr input
2277,[0 0 0 1 0],10,1,therefore
2280,[0 0 0 1 0],40,8,empty bag ie length
2281,[0 0 0 1 0],33,5,returned vector filled zero
2282,[0 0 0 1 0],77,13,per sample weight tensor optional tensor float double weight none
2283,[0 0 0 1 0],49,11,indicate weight taken
2287,[0 0 0 1 0],29,6,supported mode sum
2290,[1 0 0 0 0],45,7,embedding sum nnembeddingbag mode sum
2291,[1 0 0 0 0],40,10,batch sample index
2294,[1 0 0 0 0],28,4,embedding sum input offset
2296,[1 0 0 0 0],19,3,
2297,[0 0 0 0 1],48,11,raise error key seen
2298,[0 0 0 0 1],55,11,error section output cuda memcheck
2299,[0 0 0 1 0],62,12,error report error message backtrace
2303,[1 0 0 0 0],9,1,executed
2304,[0 0 1 0 0],69,12,current version real sanity check parameter
2305,[0 0 0 0 1],79,13,creates fisher snedecor distribution parameterized attr df attr df
2307,[1 0 0 0 0],50,7,fishersnedecor torchtensor torchtensor
2309,[1 0 0 0 0],12,2,tensor
2311,[0 1 0 0 0],50,9,df float tensor degree freedom parameter
2313,[0 0 0 0 1],41,7,collect last n sample input record
2320,[0 0 1 0 0],34,7,param byte history size byte
2321,[0 0 1 0 0],27,7,fit memory
2323,[0 1 0 0 0],9,1,argument
2330,[0 1 0 0 0],14,4,default e
2332,[0 1 0 0 0],38,7,value parameter change default e
2334,[0 1 0 0 0],61,12,line search fn str either strong wolfe none default none
2337,[0 0 0 1 0],17,3,tree structure
2340,[1 0 0 0 0],31,4,import torchnnfunctional f
2343,[1 0 0 0 0],19,4,super model self
2344,[1 0 0 0 0],4,1,init
2345,[1 0 0 0 0],29,5,selfconv nnconvd
2346,[1 0 0 0 0],30,5,selfconv nnconvd
2347,[1 0 0 0 0],19,4,def forward self x
2349,[1 0 0 0 0],26,4,return frelu selfconv x
2350,[0 0 0 1 0],71,12,submodules assigned way registered
2351,[0 0 0 1 0],52,10,parameter converted call meth etc
2352,[0 0 0 0 1],69,10,creates criterion optimizes multi class multi classification
2353,[0 0 0 1 1],72,14,hinge loss margin based loss input math x mini batch tensor
2354,[0 0 0 1 1],64,14,output math tensor target class index
2355,[0 0 0 1 0],33,7,sample mini batch
2357,[1 0 0 1 0],59,18,text loss x sum ij frac max x j x text xsize
2358,[0 0 0 1 0],76,12,criterion considers contiguous block non negative target
2359,[0 0 0 1 0],20,4,start front
2360,[0 0 0 1 0],77,12,allows different sample variable amount target class
2364,[0 1 0 0 0],60,11,loss averaged loss element batch
2369,[0 1 0 0 0],7,1,ignored
2370,[0 1 0 0 0],22,5,reduce false
2371,[0 1 0 0 0],12,2,default true
2372,[0 1 0 0 0],53,8,reduce bool optional deprecated see attr reduction
2373,[0 1 0 0 0],76,11,loss averaged summed observation minibatch depending
2375,[0 1 0 0 0],46,10,attr reduce false return loss per
2379,[0 1 0 0 0],15,4,none mean sum
2380,[0 1 0 0 0],34,6,none reduction applied
2383,[0 1 0 0 0],22,4,note attr size average
2387,[0 0 0 1 0],88,19,target math c math n c label target padded ensuring shape input
2388,[0 0 0 1 0],41,10,attr reduction none math n
2393,[1 0 0 0 0],29,6,torchlongtensor
2394,[1 0 0 0 0],9,3,loss x
2396,[1 0 0 0 0],12,2,tensor
2398,[0 0 0 1 0],62,9,inherited class implement modify net method
2400,[1 0 0 0 0],13,2,example usage
2401,[1 0 0 0 0],29,3,modifier somenetmodifier opts
2402,[1 0 0 0 0],12,2,modifier net
2404,[0 0 0 0 1],13,3,attr logits
2405,[0 0 0 1 0],56,11,sample one hot coded vector size probssize
2408,[0 0 0 0 1],28,6,attr probs attr logits
2410,[1 0 0 0 0],51,7,onehotcategorical torchtensor
2411,[1 0 0 0 0],42,9,msample equal probability
2414,[0 1 0 0 0],32,4,probs tensor event probability
2417,[1 0 0 1 0],53,9,sample nonnegative integer pmf given
2422,[1 0 0 0 0],8,1,msample
2423,[1 0 0 0 0],9,2,tensor
2425,[0 1 0 0 0],38,6,rate number tensor rate parameter
2426,[0 0 0 0 1],63,11,wrapper class wrap input module add quantstub
2427,[0 0 0 0 1],74,13,dequantstub surround call module call quant dequant
2428,[0 0 0 0 1],8,1,module
2429,[0 0 0 1 0],71,13,used quantization utility function add quant
2431,[0 0 0 1 0],55,9,observes input tensor convert quantstub
2432,[0 0 0 1 0],63,9,swapped nnqquantize actual quantization
2433,[0 0 0 1 0],9,1,similarly
2434,[0 0 0 1 0],17,3,dequantstub
2436,[0 0 0 0 1],65,8,implement stochastic gradient descent optionally momentum
2437,[0 0 1 1 0],46,8,nesterov momentum based formula
2438,[0 0 1 1 0],67,11,importance initialization momentum deep learning
2442,[0 1 0 0 0],22,4,lr float learning rate
2443,[0 1 0 0 0],50,7,momentum float optional momentum factor default
2445,[0 1 0 0 0],58,8,dampening float optional dampening momentum default
2448,[1 0 0 0 0],63,8,optimizer torchoptimsgd modelparameters lr momentum
2449,[1 0 0 0 0],19,2,optimizerzero grad
2452,[0 0 0 0 1],57,6,dictionary multiprocessing handle storageweakref
2454,[0 0 0 0 1],60,9,transform functor applies sequence transforms tseq
2456,[0 0 0 0 1],43,8,way compatible func torchstack
2459,[1 0 0 0 0],58,9,stacktransform exptransform identity transform dim
2463,[0 1 0 0 0],33,5,dataset dataset whole dataset
2464,[0 1 0 0 0],61,10,index sequence index whole set selected subset
2465,[0 0 0 0 1],65,13,task composed execution step zero output
2466,[0 0 0 1 0],69,13,task executed context taskgroup turn
2467,[0 0 0 1 0],20,5,run session
2471,[1 0 0 0 0],55,12,node trainer task name task num instance
2472,[1 0 0 0 0],18,3,opstask init
2474,[1 0 0 0 0],27,4,opstask instance init
2476,[1 0 0 0 0],17,3,opsloop
2477,[1 0 0 0 0],21,3,opscopy globl local
2478,[1 0 0 0 0],27,4,opstask instance exit
2479,[1 0 0 0 0],28,5,opsadd globl local globl
2480,[1 0 0 0 0],18,3,opstask exit
2481,[1 0 0 0 0],28,5,opsmul globl globl globl
2482,[1 0 0 0 0],65,12,task create instance run parallel
2484,[1 0 0 0 0],14,3,globl
2485,[1 0 0 0 0],55,10,mul execute instance
2486,[1 0 0 0 0],26,5,task finished
2487,[0 0 0 0 1],32,6,represents output task
2491,[0 0 1 0 0],87,13,ashish vaswani noam shazeer niki parmar jakob uszkoreit llion jones aidan n gomez
2492,[0 0 1 0 0],36,5,lukasz kaiser illia polosukhin
2497,[0 0 1 0 0],29,5,user may modify implement
2498,[0 0 1 0 0],38,6,different way application
2501,[0 1 0 0 0],69,11,nhead number head multiheadattention model required
2506,[1 0 0 0 0],61,8,encoder layer nntransformerencoderlayer model nhead
2508,[1 0 0 0 0],21,4,encoder layer src
2511,[1 0 0 1 0],69,13,math n batch dimension math c channel dimension
2512,[1 1 0 0 0],48,6,math represent arbitrary spatial dimension
2532,[0 0 0 1 0],57,13,attr input math math spatial
2534,[1 0 0 0 0],70,10,therefore indexing attr output last dimension column dimension
2535,[1 0 0 0 0],40,7,give value within certain block
2536,[0 1 0 0 0],66,11,attr padding attr stride attr dilation argument specify
2537,[0 1 0 0 0],37,6,sliding block retrieved
2541,[0 1 0 0 0],10,1,reshaping
2545,[0 1 0 0 0],55,11,kernel size int tuple size sliding block
2550,[0 1 0 0 0],67,12,padding int tuple optional implicit zero padding added
2552,[0 1 0 0 0],9,2,default
2554,[0 1 0 0 0],29,5,stride element within
2559,[1 0 0 1 0],41,5,replicated across spatial dimension
2561,[0 1 0 0 0],15,3,called imcol
2563,[0 0 1 0 0],67,9,class torchnnfold calculates combined value resulting
2564,[0 0 1 0 0],62,10,large tensor summing value containing block
2567,[0 0 1 0 0],39,8,block overlap
2569,[0 0 1 0 0],59,9,general folding unfolding operation related
2570,[0 0 1 0 0],8,1,follows
2571,[0 0 1 0 0],32,4,consider class torchnnfold
2575,[0 0 1 0 0],12,3,dilation
2576,[0 0 1 0 0],11,3,padding
2577,[0 0 1 0 0],10,3,stride
2578,[0 0 1 0 0],26,5,fold nnfold output size
2579,[0 0 1 0 0],13,3,fold params
2581,[0 0 1 0 0],49,8,supported input tensor following
2582,[0 0 1 0 0],14,2,equality hold
2583,[0 0 1 0 0],31,5,fold unfold input divisor input
2584,[0 0 1 0 0],56,11,divisor tensor depends shape
2585,[0 0 1 0 0],22,5,dtype input
2588,[0 0 1 0 0],55,9,divisor tensor contains zero element
2589,[0 0 1 0 0],47,8,fold unfold operation inverse
2590,[0 0 1 0 0],30,6,constant divisor
2593,[1 0 0 1 0],67,14,output math n c time prod text kernel size l described
2595,[1 0 0 0 0],33,6,unfold nnunfold kernel size
2597,[1 0 0 0 0],19,3,output unfold input
2599,[1 0 0 0 0],48,11,block x kernel total x input
2601,[1 0 0 0 0],19,4,torchsize
2603,[1 0 0 0 0],28,6,inp torchrandn
2607,[1 0 0 0 0],49,9,torchnnfunctionalfold unf
2613,[0 0 0 0 1],51,8,context class allow setting current context
2614,[1 0 0 0 0],23,4,example usage brew
2615,[1 0 0 0 0],23,3,useoptimizer optim
2616,[1 0 0 0 0],9,1,brewfunc
2617,[1 0 0 0 0],37,5,useoptimizer weight weight optim
2619,[1 0 0 0 0],49,7,useoptimizer default optim bias bias optim
2620,[1 0 0 0 0],19,3,weight weight optim
2622,[1 0 0 0 0],9,1,brewfunc
2624,[1 0 0 0 0],9,1,brewfunc
2626,[0 0 0 0 1],52,8,base class auth implementation derive
2628,[0 0 0 0 1],63,7,fully mutable class preparedrequest preparedrequest object
2629,[0 0 0 0 1],59,11,containing exact byte sent server
2630,[0 0 1 0 0],65,10,generated either class request request object manually
2631,[1 0 0 0 0],5,1,usage
2633,[1 0 0 0 0],48,7,req requestsrequest get http httpbinorg get
2635,[1 0 0 0 0],1,1,r
2636,[1 0 0 0 0],19,2,preparedrequest get
2639,[1 0 0 0 0],12,2,response
